,TAA,TA,TIN,TIR,TSI,TIM,TIRE,TIP,TIT,TID,TSC,TAc,Type
33939, ,,ICE 19,Bruxelles Midi 18:25-Bruxelles-Nord 18:34-Liège-Guillemins 19:14-Aachen Hbf 19:39-Köln Hbf 20:27-Frankfurt(M) Flughafen Fernbf 21:18-Frankfurt(Main)Hbf 21:31,8000105.0,arr,Bruxelles Midi,19,21:31,20.06.19,Frankfurt%238000105,0,ICE
34274, Grund: Technische Störung an der Strecke@@Gleiswechsel,22:08,ICE995,Berlin Ostbahnhof 16:46-Berlin Hbf 16:58-Berlin-Spandau 17:14-Wolfsburg Hbf 18:10-Braunschweig Hbf 18:30-Hildesheim Hbf 18:57-Göttingen 19:53-Kassel-Wilhelmshöhe 20:15-Fulda 20:47-Frankfurt(Main)Hbf 21:40,8000105.0,arr,Berlin Ostbahnhof,9,21:40,20.06.19,Frankfurt%238000105,28,ICE
34597, ,,ICE 22,Frankfurt(Main)Hbf 21:46-Frankfurt(M) Flughafen Fernbf 21:57-Mainz Hbf 22:18-Koblenz Hbf 23:11-Bonn Hbf 23:44-Köln Hbf 00:05-Düsseldorf Hbf 00:30-Duisburg Hbf 00:44-Essen Hbf 00:56-Bochum Hbf 01:07-Dortmund Hbf 01:21,8000105.0,dep,Dortmund Hbf,6,21:46,20.06.19,Frankfurt%238000105,0,ICE
34601, ,,ICE695,Frankfurt(Main)Hbf 21:51-Mannheim Hbf 22:28-Stuttgart Hbf 23:08,8000105.0,dep,Stuttgart Hbf,8,21:51,20.06.19,Frankfurt%238000105,0,ICE
35111, Grund: Technische Störung an der Strecke@@Gleiswechsel,22:10,ICE995,Berlin Ostbahnhof 16:46-Berlin Hbf 16:58-Berlin-Spandau 17:14-Wolfsburg Hbf 18:10-Braunschweig Hbf 18:30-Hildesheim Hbf 18:57-Göttingen 19:53-Kassel-Wilhelmshöhe 20:15-Fulda 20:47-Frankfurt(Main)Hbf 21:40,8000105.0,arr,Berlin Ostbahnhof,9,21:40,20.06.19,Frankfurt%238000105,30,ICE
35306, ,,ICE995,Berlin Ostbahnhof 16:46-Berlin Hbf 16:58-Berlin-Spandau 17:14-Wolfsburg Hbf 18:10-Braunschweig Hbf 18:30-Hildesheim Hbf 18:57-Göttingen 19:53-Kassel-Wilhelmshöhe 20:15-Fulda 20:47-Frankfurt(Main)Hbf 21:40,8000105.0,arr,Berlin Ostbahnhof,7,21:40,20.06.19,Frankfurt%238000105,0,ICE
35520, Grund: Technische Störung an der Strecke@@Gleiswechsel,22:20,ICE273,Hamburg-Altona 17:46-Hamburg Dammtor 17:54-Hamburg Hbf 18:01-Hamburg-Harburg 18:12-Hannover Hbf 19:24-Göttingen 20:18-Kassel-Wilhelmshöhe 20:39-Frankfurt(Main)Hbf 22:00,8000105.0,arr,Hamburg-Altona,7,22:00,20.06.19,Frankfurt%238000105,20,ICE
35707, ,,ICE273,Hamburg-Altona 17:46-Hamburg Dammtor 17:54-Hamburg Hbf 18:01-Hamburg-Harburg 18:12-Hannover Hbf 19:24-Göttingen 20:18-Kassel-Wilhelmshöhe 20:39-Frankfurt(Main)Hbf 22:00,8000105.0,arr,Hamburg-Altona,6,22:00,20.06.19,Frankfurt%238000105,0,ICE
35907, ,,ICE524,München Hbf 18:51-Nürnberg Hbf 20:00-Würzburg Hbf 20:55-Aschaffenburg Hbf 21:33-Frankfurt(Main)Hbf 22:04,8000105.0,arr,München Hbf,8,22:04,20.06.19,Frankfurt%238000105,0,ICE
35911, ,,ICE590,München Hbf (Halt entfällt) 18:28-München-Pasing (Halt entfällt) 18:37-Augsburg Hbf (Halt entfällt) 19:02-Ulm Hbf (Halt entfällt) 19:49-Stuttgart Hbf (Halt entfällt) 20:51-Mannheim Hbf (Halt entfällt) 21:32-Frankfurt(Main)Hbf 22:08,8000105.0,arr,München Hbf,9,22:08,20.06.19,Frankfurt%238000105,0,ICE
35932, ,22:31,ICE221,Amsterdam Centraal 18:38-Utrecht Centraal 19:07-Arnhem Centraal 19:37-Oberhausen Hbf 20:26-Duisburg Hbf 20:34-Düsseldorf Hbf 20:48-Köln Hbf 21:28-Frankfurt(M) Flughafen Fernbf 22:18-Frankfurt(Main)Hbf 22:31,8000105.0,arr,Amsterdam Centraal,19,22:31,20.06.19,Frankfurt%238000105,0,ICE
35935, ,22:39,ICE 1552,Dresden Hbf 18:10-Dresden-Neustadt 18:16-Riesa 18:48-Leipzig Hbf 19:33-Erfurt Hbf 20:17-Gotha 20:33-Eisenach 20:48-Bad Hersfeld 21:16-Fulda 21:43-Frankfurt(Main)Hbf 22:36,8000105.0,arr,Dresden Hbf,7,22:36,20.06.19,Frankfurt%238000105,3,ICE
35952, Fährt heute erst ab Kassel-Wilhelmshöhe@@Grund: Notarzteinsatz am Gleis,23:48,ICE877,Berlin Ostbahnhof (Halt entfällt) 17:48-Berlin Hbf (Halt entfällt) 17:59-Berlin-Spandau (Halt entfällt) 18:14-Wolfsburg Hbf (Halt entfällt) 19:09-Braunschweig Hbf (Halt entfällt) 19:27-Hildesheim Hbf (Halt entfällt) 19:54-Göttingen (Halt entfällt) 20:54-Kassel-Wilhelmshöhe 21:16-Fulda 21:58-Hanau Hbf 22:37-Frankfurt(Main)Hbf 22:54,8000105.0,arr,Berlin Ostbahnhof,6,22:54,20.06.19,Frankfurt%238000105,54,ICE
35957, Grund: Verspätung im Ausland,23:06,ICE 9557,Paris Est 19:05-Forbach(F) 20:49-Saarbrücken Hbf 20:59-Kaiserslautern Hbf 21:37-Mannheim Hbf 22:19-Frankfurt(Main)Hbf 22:58,8000105.0,arr,Paris Est,16,22:58,20.06.19,Frankfurt%238000105,8,ICE
36007, Fährt heute erst ab Kassel-Wilhelmshöhe@@Grund: Notarzteinsatz am Gleis,23:47,ICE877,Berlin Ostbahnhof (Halt entfällt) 17:48-Berlin Hbf (Halt entfällt) 17:59-Berlin-Spandau (Halt entfällt) 18:14-Wolfsburg Hbf (Halt entfällt) 19:09-Braunschweig Hbf (Halt entfällt) 19:27-Hildesheim Hbf (Halt entfällt) 19:54-Göttingen (Halt entfällt) 20:54-Kassel-Wilhelmshöhe 21:16-Fulda 21:58-Hanau Hbf 22:37-Frankfurt(Main)Hbf 22:54,8000105.0,arr,Berlin Ostbahnhof,6,22:54,20.06.19,Frankfurt%238000105,53,ICE
36012, Grund: Verspätung im Ausland,23:08,ICE 9557,Paris Est 19:05-Forbach(F) 20:49-Saarbrücken Hbf 20:59-Kaiserslautern Hbf 21:37-Mannheim Hbf 22:19-Frankfurt(Main)Hbf 22:58,8000105.0,arr,Paris Est,16,22:58,20.06.19,Frankfurt%238000105,10,ICE
36042, ,,ICE221,Amsterdam Centraal 18:38-Utrecht Centraal 19:07-Arnhem Centraal 19:37-Oberhausen Hbf 20:26-Duisburg Hbf 20:34-Düsseldorf Hbf 20:48-Köln Hbf 21:28-Frankfurt(M) Flughafen Fernbf 22:18-Frankfurt(Main)Hbf 22:31,8000105.0,arr,Amsterdam Centraal,19,22:31,20.06.19,Frankfurt%238000105,0,ICE
36062, Fährt heute erst ab Kassel-Wilhelmshöhe@@Grund: Notarzteinsatz am Gleis,23:46,ICE877,Berlin Ostbahnhof (Halt entfällt) 17:48-Berlin Hbf (Halt entfällt) 17:59-Berlin-Spandau (Halt entfällt) 18:14-Wolfsburg Hbf (Halt entfällt) 19:09-Braunschweig Hbf (Halt entfällt) 19:27-Hildesheim Hbf (Halt entfällt) 19:54-Göttingen (Halt entfällt) 20:54-Kassel-Wilhelmshöhe 21:16-Fulda 21:58-Hanau Hbf 22:37-Frankfurt(Main)Hbf 22:54,8000105.0,arr,Berlin Ostbahnhof,6,22:54,20.06.19,Frankfurt%238000105,52,ICE
36117, Fährt heute erst ab Kassel-Wilhelmshöhe@@Grund: Notarzteinsatz am Gleis,23:45,ICE877,Berlin Ostbahnhof (Halt entfällt) 17:48-Berlin Hbf (Halt entfällt) 17:59-Berlin-Spandau (Halt entfällt) 18:14-Wolfsburg Hbf (Halt entfällt) 19:09-Braunschweig Hbf (Halt entfällt) 19:27-Hildesheim Hbf (Halt entfällt) 19:54-Göttingen (Halt entfällt) 20:54-Kassel-Wilhelmshöhe 21:16-Fulda 21:58-Hanau Hbf 22:37-Frankfurt(Main)Hbf 22:54,8000105.0,arr,Berlin Ostbahnhof,6,22:54,20.06.19,Frankfurt%238000105,51,ICE
36155, ,22:38,ICE 1552,Dresden Hbf 18:10-Dresden-Neustadt 18:16-Riesa 18:48-Leipzig Hbf 19:33-Erfurt Hbf 20:17-Gotha 20:33-Eisenach 20:48-Bad Hersfeld 21:16-Fulda 21:43-Frankfurt(Main)Hbf 22:36,8000105.0,arr,Dresden Hbf,7,22:36,20.06.19,Frankfurt%238000105,2,ICE
36210, ,,ICE 1552,Dresden Hbf 18:10-Dresden-Neustadt 18:16-Riesa 18:48-Leipzig Hbf 19:33-Erfurt Hbf 20:17-Gotha 20:33-Eisenach 20:48-Bad Hersfeld 21:16-Fulda 21:43-Frankfurt(Main)Hbf 22:36,8000105.0,arr,Dresden Hbf,7,22:36,20.06.19,Frankfurt%238000105,0,ICE
36227, Fährt heute erst ab Kassel-Wilhelmshöhe@@Grund: Notarzteinsatz am Gleis,23:43,ICE877,Berlin Ostbahnhof (Halt entfällt) 17:48-Berlin Hbf (Halt entfällt) 17:59-Berlin-Spandau (Halt entfällt) 18:14-Wolfsburg Hbf (Halt entfällt) 19:09-Braunschweig Hbf (Halt entfällt) 19:27-Hildesheim Hbf (Halt entfällt) 19:54-Göttingen (Halt entfällt) 20:54-Kassel-Wilhelmshöhe 21:16-Fulda 21:58-Hanau Hbf 22:37-Frankfurt(Main)Hbf 22:54,8000105.0,arr,Berlin Ostbahnhof,6,22:54,20.06.19,Frankfurt%238000105,49,ICE
36232, Grund: Verspätung im Ausland,23:07,ICE 9557,Paris Est 19:05-Forbach(F) 20:49-Saarbrücken Hbf 20:59-Kaiserslautern Hbf 21:37-Mannheim Hbf 22:19-Frankfurt(Main)Hbf 22:58,8000105.0,arr,Paris Est,16,22:58,20.06.19,Frankfurt%238000105,9,ICE
36282, Fährt heute erst ab Kassel-Wilhelmshöhe@@Grund: Notarzteinsatz am Gleis,23:42,ICE877,Berlin Ostbahnhof (Halt entfällt) 17:48-Berlin Hbf (Halt entfällt) 17:59-Berlin-Spandau (Halt entfällt) 18:14-Wolfsburg Hbf (Halt entfällt) 19:09-Braunschweig Hbf (Halt entfällt) 19:27-Hildesheim Hbf (Halt entfällt) 19:54-Göttingen (Halt entfällt) 20:54-Kassel-Wilhelmshöhe 21:16-Fulda 21:58-Hanau Hbf 22:37-Frankfurt(Main)Hbf 22:54,8000105.0,arr,Berlin Ostbahnhof,6,22:54,20.06.19,Frankfurt%238000105,48,ICE
36348, ,,ICE273,Frankfurt(Main)Hbf 22:06-Mannheim Hbf 22:44-Karlsruhe Hbf 23:09,8000105.0,dep,Karlsruhe Hbf,6,22:06,20.06.19,Frankfurt%238000105,0,ICE
36353, ,,ICE524,Frankfurt(Main)Hbf 22:10-Frankfurt(M) Flughafen Fernbf 22:22-Limburg Süd 22:42-Montabaur 22:53-Siegburg/Bonn 23:13-Köln/Bonn Flughafen 23:26-Köln Messe/Deutz Gl.11-12 23:37-Düsseldorf Hbf 23:58-Duisburg Hbf 00:11-Essen Hbf 00:25-Bochum Hbf 00:36-Dortmund Hbf 00:50,8000105.0,dep,Dortmund Hbf,8,22:10,20.06.19,Frankfurt%238000105,0,ICE
36394, Änderung im Fahrtverlauf!@@Grund: Notarzteinsatz am Gleis,23:46,ICE877,Frankfurt(Main)Hbf 23:00-Frankfurt(M) Flughafen Fernbf (Halt entfällt) 23:12-Mannheim Hbf 23:53-Karlsruhe Hbf 00:22,8000105.0,dep,Karlsruhe Hbf,6,23:00,20.06.19,Frankfurt%238000105,46,ICE
36553, Fährt heute erst ab Kassel-Wilhelmshöhe@@Grund: Notarzteinsatz am Gleis,23:41,ICE877,Berlin Ostbahnhof (Halt entfällt) 17:48-Berlin Hbf (Halt entfällt) 17:59-Berlin-Spandau (Halt entfällt) 18:14-Wolfsburg Hbf (Halt entfällt) 19:09-Braunschweig Hbf (Halt entfällt) 19:27-Hildesheim Hbf (Halt entfällt) 19:54-Göttingen (Halt entfällt) 20:54-Kassel-Wilhelmshöhe 21:16-Fulda 21:58-Hanau Hbf 22:37-Frankfurt(Main)Hbf 22:54,8000105.0,arr,Berlin Ostbahnhof,6,22:54,20.06.19,Frankfurt%238000105,47,ICE
36608, Fährt heute erst ab Kassel-Wilhelmshöhe@@Grund: Notarzteinsatz am Gleis,23:40,ICE877,Berlin Ostbahnhof (Halt entfällt) 17:48-Berlin Hbf (Halt entfällt) 17:59-Berlin-Spandau (Halt entfällt) 18:14-Wolfsburg Hbf (Halt entfällt) 19:09-Braunschweig Hbf (Halt entfällt) 19:27-Hildesheim Hbf (Halt entfällt) 19:54-Göttingen (Halt entfällt) 20:54-Kassel-Wilhelmshöhe 21:16-Fulda 21:58-Hanau Hbf 22:37-Frankfurt(Main)Hbf 22:54,8000105.0,arr,Berlin Ostbahnhof,6,22:54,20.06.19,Frankfurt%238000105,46,ICE
36833, Grund: Verspätung im Ausland,23:05,ICE 9557,Paris Est 19:05-Forbach(F) 20:49-Saarbrücken Hbf 20:59-Kaiserslautern Hbf 21:37-Mannheim Hbf 22:19-Frankfurt(Main)Hbf 22:58,8000105.0,arr,Paris Est,16,22:58,20.06.19,Frankfurt%238000105,7,ICE
36943, ,,ICE 9557,Paris Est 19:05-Forbach(F) 20:49-Saarbrücken Hbf 20:59-Kaiserslautern Hbf 21:37-Mannheim Hbf 22:19-Frankfurt(Main)Hbf 22:58,8000105.0,arr,Paris Est,16,22:58,20.06.19,Frankfurt%238000105,0,ICE
37215, Änderung im Fahrtverlauf!@@Grund: Notarzteinsatz am Gleis,23:45,ICE877,Frankfurt(Main)Hbf 23:00-Frankfurt(M) Flughafen Fernbf (Halt entfällt) 23:12-Mannheim Hbf 23:53-Karlsruhe Hbf 00:22,8000105.0,dep,Karlsruhe Hbf,6,23:00,20.06.19,Frankfurt%238000105,45,ICE
37551, ,,ICE522,München Hbf 19:48-Ingolstadt Hbf 20:25-Nürnberg Hbf 21:00-Würzburg Hbf 21:55-Aschaffenburg Hbf 22:33-Hanau Hbf 22:47-Frankfurt(Main)Hbf 23:04,8000105.0,arr,München Hbf,7,23:04,20.06.19,Frankfurt%238000105,0,ICE
37560, ,,ICE4,Zürich HB (Halt entfällt) 19:00-Basel SBB 20:13-Basel Bad Bf 20:23-Freiburg(Breisgau) Hbf 20:55-Offenburg 21:27-Baden-Baden 21:42-Karlsruhe Hbf 22:01-Mannheim Hbf 22:33-Frankfurt(Main)Hbf 23:13,8000105.0,arr,Zürich HB,9,23:13,20.06.19,Frankfurt%238000105,0,ICE
37578, ,23:40,ICE 20,Wien Hbf 17:15-Wien Meidling 17:22-St.Pölten Hbf 17:46-Linz Hbf 18:36-Wels Hbf 18:50-Passau Hbf 19:37-Plattling 20:04-Regensburg Hbf 20:35-Nürnberg Hbf 21:31-Würzburg Hbf 22:24-Aschaffenburg Hbf 23:05-Hanau Hbf 23:21-Frankfurt(Main)Hbf 23:40,8000105.0,arr,Wien Hbf,7,23:40,20.06.19,Frankfurt%238000105,0,ICE
37590, Gleiswechsel,23:52,ICE887,Hamburg-Altona 19:06-Hamburg Dammtor 19:19-Hamburg Hbf 19:27-Hamburg-Harburg 19:39-Lüneburg 19:58-Uelzen 20:16-Celle 20:38-Hannover Hbf 21:01-Göttingen 22:02-Kassel-Wilhelmshöhe 22:23-Fulda 22:56-Frankfurt(Main)Hbf 23:52,8000105.0,arr,Hamburg-Altona,9,23:52,20.06.19,Frankfurt%238000105,0,ICE
37610, ,,ICE4,Zürich HB 19:00-Basel SBB 20:13-Basel Bad Bf 20:23-Freiburg(Breisgau) Hbf 20:55-Offenburg 21:27-Baden-Baden 21:42-Karlsruhe Hbf 22:01-Mannheim Hbf 22:33-Frankfurt(Main)Hbf 23:13,8000105.0,arr,Zürich HB,9,23:13,20.06.19,Frankfurt%238000105,0,ICE
37740, Gleiswechsel,23:54,ICE887,Hamburg-Altona 19:06-Hamburg Dammtor 19:19-Hamburg Hbf 19:27-Hamburg-Harburg 19:39-Lüneburg 19:58-Uelzen 20:16-Celle 20:38-Hannover Hbf 21:01-Göttingen 22:02-Kassel-Wilhelmshöhe 22:23-Fulda 22:56-Frankfurt(Main)Hbf 23:52,8000105.0,arr,Hamburg-Altona,9,23:52,20.06.19,Frankfurt%238000105,2,ICE
37828, ,,ICE 20,Wien Hbf 17:15-Wien Meidling 17:22-St.Pölten Hbf 17:46-Linz Hbf 18:36-Wels Hbf 18:50-Passau Hbf 19:37-Plattling 20:04-Regensburg Hbf 20:35-Nürnberg Hbf 21:31-Würzburg Hbf 22:24-Aschaffenburg Hbf 23:05-Hanau Hbf 23:21-Frankfurt(Main)Hbf 23:40,8000105.0,arr,Wien Hbf,7,23:40,20.06.19,Frankfurt%238000105,0,ICE
37847, ,,ICE877,Berlin Ostbahnhof (Halt entfällt) 17:48-Berlin Hbf (Halt entfällt) 17:59-Berlin-Spandau (Halt entfällt) 18:14-Wolfsburg Hbf (Halt entfällt) 19:09-Braunschweig Hbf (Halt entfällt) 19:27-Hildesheim Hbf (Halt entfällt) 19:54-Göttingen (Halt entfällt) 20:54-Kassel-Wilhelmshöhe 21:16-Fulda 21:58-Hanau Hbf 22:37-Frankfurt(Main)Hbf 22:54,8000105.0,arr,Berlin Ostbahnhof,6,22:54,20.06.19,Frankfurt%238000105,0,ICE
38190, ,,ICE887,Hamburg-Altona 19:06-Hamburg Dammtor 19:19-Hamburg Hbf 19:27-Hamburg-Harburg 19:39-Lüneburg 19:58-Uelzen 20:16-Celle 20:38-Hannover Hbf 21:01-Göttingen 22:02-Kassel-Wilhelmshöhe 22:23-Fulda 22:56-Frankfurt(Main)Hbf 23:52,8000105.0,arr,Hamburg-Altona,8,23:52,20.06.19,Frankfurt%238000105,0,ICE
38393, ,,ICE 1627,Berlin Gesundbrunnen 19:18-Berlin Hbf (tief) 19:28-Berlin Südkreuz 19:35-Bitterfeld 20:25-Leipzig Hbf 20:48-Erfurt Hbf 21:35-Gotha 21:50-Eisenach 22:04-Bad Hersfeld 22:33-Fulda 23:00-Hanau Hbf 23:40-Frankfurt(Main)Hbf 23:58,8000105.0,arr,Berlin Gesundbrunnen,6,23:58,20.06.19,Frankfurt%238000105,0,ICE
38646, ,,ICE619,Dortmund Hbf 20:56-Bochum Hbf 21:09-Essen Hbf 21:25-Duisburg Hbf 21:39-Düsseldorf Hbf 21:55-Köln Hbf 22:30-Köln/Bonn Flughafen 22:43-Siegburg/Bonn 22:52-Montabaur 23:12-Limburg Süd 23:22-Frankfurt(Main)Hbf 23:59,8000105.0,arr,Dortmund Hbf,4,23:59,20.06.19,Frankfurt%238000105,0,ICE
38697, ,,ICE877,Frankfurt(Main)Hbf 23:00-Frankfurt(M) Flughafen Fernbf (Halt entfällt) 23:12-Mannheim Hbf 23:53-Karlsruhe Hbf 00:22,8000105.0,dep,Karlsruhe Hbf,6,23:00,20.06.19,Frankfurt%238000105,0,ICE
38703, ,,ICE 1593,Frankfurt(Main)Hbf 23:08-Darmstadt Hbf 23:25-Bensheim 23:39-Heidelberg Hbf 00:02-Vaihingen(Enz) 00:31-Stuttgart Hbf 01:00,8000105.0,dep,Stuttgart Hbf,12,23:08,20.06.19,Frankfurt%238000105,0,ICE
38706, ,,ICE522,Frankfurt(Main)Hbf 23:10-Frankfurt(M) Flughafen Fernbf 23:22-Limburg Süd 23:42-Montabaur 23:53-Siegburg/Bonn 00:13-Köln Hbf 00:40-Düsseldorf Hbf 01:08-Düsseldorf Flughafen 01:16-Duisburg Hbf 01:26-Essen Hbf 01:42-Bochum Hbf 01:52-Dortmund Hbf 02:04,8000105.0,dep,Dortmund Hbf,7,23:10,20.06.19,Frankfurt%238000105,0,ICE
